selected,id,job,area,skill,skills,title,task,description,link,breakdown,microtasks,ngo_url,tutorial,idmicro,active
1,45,Software Engineer,IT,site development,"Web Design
Website Programming",Volunteer- Web Developer,programming activities,"Volunteer Web Developer

Serve on the IT team to develop and implement creative ideas to both front- and back-end websites and systems as well as assist in other IT initiatives to support the strategic goals of the organization.",https://www.volunteermatch.org/search/opp2052161.jsp,"1. Create the following tasks for http://www.educationfirst.org
     -site development: http://www.wikihow.com/Make-a-Website
     -Clean websites: http://www.wikihow.com/Delete-Web-History 
     -Website updates: http://www.wikihow.com/Optimize-Your-Website
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -code: http://www.wikihow.com/Code
     -html pages: http://www.wikihow.com/Write-an-HTML-Page ",,http://www.seg.org,http://www.wikihow.com/Make-a-Website,176,1
1,45,Marketing Specialist,Marketing,clean websites,"Web Design
Website Programming",Volunteer- Web Developer,programming activities,"Volunteer Web Developer

Serve on the IT team to develop and implement creative ideas to both front- and back-end websites and systems as well as assist in other IT initiatives to support the strategic goals of the organization.",https://www.volunteermatch.org/search/opp2052161.jsp,"1. Create the following tasks for http://www.educationfirst.org
     -site development: http://www.wikihow.com/Make-a-Website
     -Clean websites: http://www.wikihow.com/Delete-Web-History 
     -Website updates: http://www.wikihow.com/Optimize-Your-Website
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -code: http://www.wikihow.com/Code
     -html pages: http://www.wikihow.com/Write-an-HTML-Page ",,http://www.seg.org,http://www.wikihow.com/Delete-Web-History,177,1
1,45,Graphic Designer,Design,website usability,"Web Design
Website Programming",Volunteer- Web Developer,programming activities,"Volunteer Web Developer

Serve on the IT team to develop and implement creative ideas to both front- and back-end websites and systems as well as assist in other IT initiatives to support the strategic goals of the organization.",https://www.volunteermatch.org/search/opp2052161.jsp,"1. Create the following tasks for http://www.educationfirst.org
     -site development: http://www.wikihow.com/Make-a-Website
     -Clean websites: http://www.wikihow.com/Delete-Web-History 
     -Website updates: http://www.wikihow.com/Optimize-Your-Website
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -code: http://www.wikihow.com/Code
     -html pages: http://www.wikihow.com/Write-an-HTML-Page ",,http://www.seg.org,http://www.wikihow.com/Make-a-Web-Site-Usable,178,1
1,45,Software Engineer,IT,html pages,"Web Design
Website Programming",Volunteer- Web Developer,programming activities,"Volunteer Web Developer

Serve on the IT team to develop and implement creative ideas to both front- and back-end websites and systems as well as assist in other IT initiatives to support the strategic goals of the organization.",https://www.volunteermatch.org/search/opp2052161.jsp,"1. Create the following tasks for http://www.educationfirst.org
     -site development: http://www.wikihow.com/Make-a-Website
     -Clean websites: http://www.wikihow.com/Delete-Web-History 
     -Website updates: http://www.wikihow.com/Optimize-Your-Website
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -code: http://www.wikihow.com/Code
     -html pages: http://www.wikihow.com/Write-an-HTML-Page ",,http://www.seg.org,http://www.wikihow.com/Write-an-HTML-Page,179,1
0,45,Software Engineer,IT,code,"Web Design
Website Programming",Volunteer- Web Developer,programming activities,"Volunteer Web Developer

Serve on the IT team to develop and implement creative ideas to both front- and back-end websites and systems as well as assist in other IT initiatives to support the strategic goals of the organization.",https://www.volunteermatch.org/search/opp2052161.jsp,"1. Create the following tasks for http://www.educationfirst.org
     -site development: http://www.wikihow.com/Make-a-Website
     -Clean websites: http://www.wikihow.com/Delete-Web-History 
     -Website updates: http://www.wikihow.com/Optimize-Your-Website
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -code: http://www.wikihow.com/Code
     -html pages: http://www.wikihow.com/Write-an-HTML-Page ",,http://www.seg.org,http://www.wikihow.com/Code,180,1
1,46,Software Engineer,IT,site development,"Analytics
Website Programming
SQL / MySQL
Web Design / UX
Search Engine Optimization (SEO)
Software Development",Technology Associate: Wordpress Theme Developer,developing wordpress activities,"Organization is looking for a volunteer who:

1. Assist the Technology team and the Organization with developing and modifying Wordpress themes and plugins.
2. Design and implement new features, enhancements to the existing website.",https://www.volunteermatch.org/search/opp2302031.jsp,"1. Create the following tasks for http://www.savethewater.org
     -wordpress: http://www.wikihow.com/Learn-WordPress
     -wordpress usage: http://www.wikihow.com/Use-WordPress 
     -wordpress Widgets: http://www.wikihow.com/Insert-a-Text-Widget-on-Wordpress 


",,http://www.educationfirst.org,http://www.wikihow.com/Make-a-Website,181,1
1,46,Marketing Specialist,Marketing,clean websites,"Analytics
Website Programming
SQL / MySQL
Web Design / UX
Search Engine Optimization (SEO)
Software Development",Technology Associate: Wordpress Theme Developer,developing wordpress activities,"Organization is looking for a volunteer who:

1. Assist the Technology team and the Organization with developing and modifying Wordpress themes and plugins.
2. Design and implement new features, enhancements to the existing website.",https://www.volunteermatch.org/search/opp2302031.jsp,"1. Create the following tasks for http://www.savethewater.org
     -wordpress: http://www.wikihow.com/Learn-WordPress
     -wordpress usage: http://www.wikihow.com/Use-WordPress 
     -wordpress Widgets: http://www.wikihow.com/Insert-a-Text-Widget-on-Wordpress 


",,http://www.educationfirst.org,http://www.wikihow.com/Delete-Web-History,182,1
1,46,Marketing Specialist,Marketing,website updates,"Analytics
Website Programming
SQL / MySQL
Web Design / UX
Search Engine Optimization (SEO)
Software Development",Technology Associate: Wordpress Theme Developer,developing wordpress activities,"Organization is looking for a volunteer who:

1. Assist the Technology team and the Organization with developing and modifying Wordpress themes and plugins.
2. Design and implement new features, enhancements to the existing website.",https://www.volunteermatch.org/search/opp2302031.jsp,"1. Create the following tasks for http://www.savethewater.org
     -wordpress: http://www.wikihow.com/Learn-WordPress
     -wordpress usage: http://www.wikihow.com/Use-WordPress 
     -wordpress Widgets: http://www.wikihow.com/Insert-a-Text-Widget-on-Wordpress 


",,http://www.educationfirst.org,http://www.wikihow.com/Optimize-Your-Website,183,1
0,46,Graphic Designer,Design,web usability,"Analytics
Website Programming
SQL / MySQL
Web Design / UX
Search Engine Optimization (SEO)
Software Development",Technology Associate: Wordpress Theme Developer,developing wordpress activities,"Organization is looking for a volunteer who:

1. Assist the Technology team and the Organization with developing and modifying Wordpress themes and plugins.
2. Design and implement new features, enhancements to the existing website.",https://www.volunteermatch.org/search/opp2302031.jsp,"1. Create the following tasks for http://www.savethewater.org
     -wordpress: http://www.wikihow.com/Learn-WordPress
     -wordpress usage: http://www.wikihow.com/Use-WordPress 
     -wordpress Widgets: http://www.wikihow.com/Insert-a-Text-Widget-on-Wordpress 


",,http://www.educationfirst.org,http://www.wikihow.com/Make-a-Web-Site-Usable,184,1
0,46,Software Engineer,IT,code,"Analytics
Website Programming
SQL / MySQL
Web Design / UX
Search Engine Optimization (SEO)
Software Development",Technology Associate: Wordpress Theme Developer,developing wordpress activities,"Organization is looking for a volunteer who:

1. Assist the Technology team and the Organization with developing and modifying Wordpress themes and plugins.
2. Design and implement new features, enhancements to the existing website.",https://www.volunteermatch.org/search/opp2302031.jsp,"1. Create the following tasks for http://www.savethewater.org
     -wordpress: http://www.wikihow.com/Learn-WordPress
     -wordpress usage: http://www.wikihow.com/Use-WordPress 
     -wordpress Widgets: http://www.wikihow.com/Insert-a-Text-Widget-on-Wordpress 


",,http://www.educationfirst.org,http://www.wikihow.com/Code,185,1
1,46,Software Engineer,IT,html pages,"Analytics
Website Programming
SQL / MySQL
Web Design / UX
Search Engine Optimization (SEO)
Software Development",Technology Associate: Wordpress Theme Developer,developing wordpress activities,"Organization is looking for a volunteer who:

1. Assist the Technology team and the Organization with developing and modifying Wordpress themes and plugins.
2. Design and implement new features, enhancements to the existing website.",https://www.volunteermatch.org/search/opp2302031.jsp,"1. Create the following tasks for http://www.savethewater.org
     -wordpress: http://www.wikihow.com/Learn-WordPress
     -wordpress usage: http://www.wikihow.com/Use-WordPress 
     -wordpress Widgets: http://www.wikihow.com/Insert-a-Text-Widget-on-Wordpress 


",,http://www.educationfirst.org,http://www.wikihow.com/Write-an-HTML-Page,186,1
1,47,Software Engineer,IT,wordpress,"Website Programming
Software Development",Online contemporary art exhibition to promote environmental action: PHP coder,programming activities,"Organization is looking for a coding volunteer with experience in PHP to help them integrate interactive features into their Wordpress website. In particular, they wish to create features that facilitate social media sharing of their exhibition content and empower people to take real action in their lives. For example, each artwork in the exhibition would be associated with a small list of pledges such as the following:

Pledge to cut off junk mail. Pledge to eliminate purchases of bottled water. Pledge to turn off all lights and electronics when not in use.
They would like the visitor to be able to select one or more pledges from the list, select one or more of their social media networks (Facebook, Twitter, Instagram, Tumblr, Google+) and be able to share their pledges, along with the associated artwork, with their social media followers.",https://www.volunteermatch.org/search/opp2131559.jsp,"1. Create the following tasks for http://www.artworksforchange.org
     -PHP: http://www.wikihow.com/Write-PHP-Scripts
     -wordpress: http://www.wikihow.com/Learn-WordPress
     -wordpress usage: http://www.wikihow.com/Use-WordPress 
     -wordpress Widgets: http://www.wikihow.com/Insert-a-Text-Widget-on-Wordpress 
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -Social Media: http://www.wikihow.com/Develop-a-Strategic-Social-Media-Program-for-Business ",,http://www.savethewater.org,http://www.wikihow.com/Learn-WordPress,187,1
